# frequency  PSD
5.128717948717948616e+00 5.048057381775102607e-15
5.128803418803419056e+00 5.046684255011744776e-15
5.128888888888888609e+00 5.045699508959915312e-15
5.128974358974359049e+00 5.045699508959915312e-15
5.129059829059829489e+00 5.045699508959915312e-15
5.129145299145299042e+00 5.045288860732016175e-15
5.129230769230769482e+00 5.042895219075736676e-15
5.129316239316239034e+00 5.042895219075736676e-15
5.129401709401709475e+00 5.042895219075736676e-15
5.129487179487179915e+00 5.040601051597543234e-15
5.129572649572649468e+00 5.040601051597543234e-15
5.129658119658119908e+00 5.030023548206137982e-15
5.129743589743589460e+00 5.030023548206137982e-15
5.129829059829059901e+00 5.040601051597543234e-15
5.129914529914530341e+00 5.030023548206137982e-15
5.129999999999999893e+00 5.030023548206137982e-15
5.130085470085470334e+00 5.022572703795520815e-15
5.130170940170939886e+00 5.022572703795520815e-15
5.130256410256410327e+00 5.022572703795520815e-15
5.130341880341880767e+00 5.022572703795520815e-15
5.130427350427350319e+00 5.011723327683124502e-15
5.130512820512820760e+00 5.009269245026271812e-15
5.130598290598290312e+00 5.007221860692286780e-15
5.130683760683760752e+00 5.007221860692286780e-15
5.130769230769231193e+00 5.007221860692286780e-15
5.130854700854700745e+00 5.007221860692286780e-15
5.130940170940171186e+00 5.007221860692286780e-15
5.131025641025640738e+00 5.007221860692286780e-15
5.131111111111111178e+00 5.007009085647802567e-15
5.131196581196581619e+00 5.007221860692286780e-15
5.131282051282051171e+00 5.007009085647802567e-15
5.131367521367521611e+00 5.007009085647802567e-15
5.131452991452991164e+00 4.999061278441603101e-15
5.131538461538461604e+00 4.999061278441603101e-15
5.131623931623932044e+00 5.007009085647802567e-15
5.131709401709401597e+00 4.999061278441603101e-15
5.131794871794872037e+00 4.991445951435217463e-15
5.131880341880341589e+00 4.991445951435217463e-15
5.131965811965812030e+00 4.991445951435217463e-15
5.132051282051282470e+00 4.987286349720056632e-15
5.132136752136752023e+00 4.979114598848323548e-15
5.132222222222222463e+00 4.979114598848323548e-15
5.132307692307692015e+00 4.971714986861622173e-15
5.132393162393162456e+00 4.971601475250798896e-15
5.132478632478632896e+00 4.966128618355208003e-15
5.132564102564102448e+00 4.971601475250798896e-15
5.132649572649572889e+00 4.966128618355208003e-15
5.132735042735042441e+00 4.966128618355208003e-15
5.132820512820512882e+00 4.957291830742099008e-15
5.132905982905983322e+00 4.957291830742099008e-15
5.132991452991452874e+00 4.948259797863582148e-15
5.133076923076923315e+00 4.946880805597433831e-15
5.133162393162392867e+00 4.943463774722807074e-15
5.133247863247863307e+00 4.940110567221022514e-15
5.133333333333333748e+00 4.940110567221022514e-15
5.133418803418803300e+00 4.938865641183744677e-15
5.133504273504273741e+00 4.938865641183744677e-15
5.133589743589743293e+00 4.938865641183744677e-15
5.133675213675213733e+00 4.938865641183744677e-15
5.133760683760684174e+00 4.938865641183744677e-15
5.133846153846153726e+00 4.937096119043025348e-15
5.133931623931624166e+00 4.934164719399345955e-15
5.134017094017093719e+00 4.934164719399345955e-15
5.134102564102564159e+00 4.934164719399345955e-15
5.134188034188034599e+00 4.937096119043025348e-15
5.134273504273504152e+00 4.934164719399345955e-15
5.134358974358974592e+00 4.937096119043025348e-15
5.134444444444444144e+00 4.937096119043025348e-15
5.134529914529914585e+00 4.934164719399345955e-15
5.134615384615385025e+00 4.934164719399345955e-15
5.134700854700854578e+00 4.930548511921893828e-15
5.134786324786325018e+00 4.930548511921893828e-15
5.134871794871794570e+00 4.929102560538828974e-15
5.134957264957265011e+00 4.927963799961340902e-15
5.135042735042735451e+00 4.927963799961340902e-15
5.135128205128205003e+00 4.929102560538828974e-15
5.135213675213675444e+00 4.927963799961340902e-15
5.135299145299144996e+00 4.917663989001905960e-15
5.135384615384615437e+00 4.917663989001905960e-15
5.135470085470085877e+00 4.917663989001905960e-15
5.135555555555555429e+00 4.916896425317781313e-15
5.135641025641025870e+00 4.917663989001905960e-15
5.135726495726495422e+00 4.916896425317781313e-15
5.135811965811965862e+00 4.916896425317781313e-15
5.135897435897436303e+00 4.897179452298035961e-15
5.135982905982905855e+00 4.897122124762464317e-15
5.136068376068376296e+00 4.897122124762464317e-15
5.136153846153845848e+00 4.896670264352203893e-15
5.136239316239316288e+00 4.896670264352203893e-15
5.136324786324786729e+00 4.896670264352203893e-15
5.136410256410256281e+00 4.896670264352203893e-15
5.136495726495726721e+00 4.896670264352203893e-15
5.136581196581196274e+00 4.895763340991287239e-15
5.136666666666666714e+00 4.896670264352203893e-15
5.136752136752137154e+00 4.895763340991287239e-15
5.136837606837606707e+00 4.895763340991287239e-15
5.136923076923077147e+00 4.895763340991287239e-15
5.137008547008546699e+00 4.890876695936680927e-15
5.137094017094017140e+00 4.890876695936680927e-15
5.137179487179487580e+00 4.881206211409221301e-15
5.137264957264957133e+00 4.881206211409221301e-15
5.137350427350427573e+00 4.881206211409221301e-15
5.137435897435897125e+00 4.881206211409221301e-15
5.137521367521367566e+00 4.881206211409221301e-15
5.137606837606838006e+00 4.881206211409221301e-15
5.137692307692307558e+00 4.881206211409221301e-15
5.137777777777777999e+00 4.881206211409221301e-15
5.137863247863247551e+00 4.890876695936680927e-15
5.137948717948717992e+00 4.890876695936680927e-15
5.138034188034188432e+00 4.881206211409221301e-15
5.138119658119657984e+00 4.881206211409221301e-15
5.138205128205128425e+00 4.881206211409221301e-15
5.138290598290597977e+00 4.881206211409221301e-15
5.138376068376068417e+00 4.881206211409221301e-15
5.138461538461538858e+00 4.881206211409221301e-15
5.138547008547008410e+00 4.881206211409221301e-15
5.138632478632478850e+00 4.875531739106108820e-15
5.138717948717948403e+00 4.875531739106108820e-15
5.138803418803418843e+00 4.881206211409221301e-15
5.138888888888889284e+00 4.881206211409221301e-15
5.138974358974358836e+00 4.875531739106108820e-15
5.139059829059829276e+00 4.875531739106108820e-15
5.139145299145298829e+00 4.874756377191516550e-15
5.139230769230769269e+00 4.868210560542439074e-15
5.139316239316239709e+00 4.868021492097356613e-15
5.139401709401709262e+00 4.863043002844488541e-15
5.139487179487179702e+00 4.861102669261009656e-15
5.139572649572649254e+00 4.856050493981852335e-15
5.139658119658119695e+00 4.851219376816511667e-15
5.139743589743590135e+00 4.851219376816511667e-15
5.139829059829059688e+00 4.851219376816511667e-15
5.139914529914530128e+00 4.851219376816511667e-15
5.139999999999999680e+00 4.846818839800807444e-15
5.140085470085470121e+00 4.851219376816511667e-15
5.140170940170940561e+00 4.851219376816511667e-15
5.140256410256410113e+00 4.846818839800807444e-15
5.140341880341880554e+00 4.846818839800807444e-15
5.140427350427350106e+00 4.846818839800807444e-15
5.140512820512820547e+00 4.846818839800807444e-15
5.140598290598290987e+00 4.846818839800807444e-15
5.140683760683760539e+00 4.846818839800807444e-15
5.140769230769230980e+00 4.851219376816511667e-15
5.140854700854700532e+00 4.851219376816511667e-15
5.140940170940170972e+00 4.851219376816511667e-15
5.141025641025641413e+00 4.851219376816511667e-15
5.141111111111110965e+00 4.846818839800807444e-15
5.141196581196581405e+00 4.846818839800807444e-15
5.141282051282050958e+00 4.842173177154774126e-15
5.141367521367521398e+00 4.841689601219224035e-15
5.141452991452991839e+00 4.841689601219224035e-15
5.141538461538461391e+00 4.841689601219224035e-15
5.141623931623931831e+00 4.840800771426810303e-15
5.141709401709401384e+00 4.840800771426810303e-15
5.141794871794871824e+00 4.831216604500728612e-15
5.141880341880342264e+00 4.825683096308653374e-15
5.141965811965811817e+00 4.825683096308653374e-15
5.142051282051282257e+00 4.820393741535641936e-15
5.142136752136751809e+00 4.820393741535641936e-15
5.142222222222222250e+00 4.819051340612305786e-15
5.142307692307692690e+00 4.817875863138488693e-15
5.142393162393162243e+00 4.817849432365479973e-15
5.142478632478632683e+00 4.817043116753215857e-15
5.142564102564102235e+00 4.816236423135400436e-15
5.142649572649572676e+00 4.815076835072404727e-15
5.142735042735043116e+00 4.815076835072404727e-15
5.142820512820512668e+00 4.813807220857363740e-15
5.142905982905983109e+00 4.800723924555191038e-15
5.142991452991452661e+00 4.798058751867546091e-15
5.143076923076923102e+00 4.800723924555191038e-15
5.143162393162393542e+00 4.800723924555191038e-15
5.143247863247863094e+00 4.800723924555191038e-15
5.143333333333333535e+00 4.813807220857363740e-15
5.143418803418803087e+00 4.815076835072404727e-15
5.143504273504273527e+00 4.816236423135400436e-15
5.143589743589743968e+00 4.817043116753215857e-15
5.143675213675213520e+00 4.816236423135400436e-15
5.143760683760683960e+00 4.816236423135400436e-15
5.143846153846153513e+00 4.816236423135400436e-15
5.143931623931623953e+00 4.816236423135400436e-15
5.144017094017094394e+00 4.815076835072404727e-15
5.144102564102563946e+00 4.816236423135400436e-15
5.144188034188034386e+00 4.817043116753215857e-15
5.144273504273503939e+00 4.816236423135400436e-15
5.144358974358974379e+00 4.816236423135400436e-15
5.144444444444444819e+00 4.815076835072404727e-15
5.144529914529914372e+00 4.813807220857363740e-15
5.144615384615384812e+00 4.800723924555191038e-15
5.144700854700854364e+00 4.798058751867546091e-15
5.144786324786324805e+00 4.796288536658106688e-15
5.144871794871795245e+00 4.796184355712868132e-15
5.144957264957264798e+00 4.794069603208222647e-15
5.145042735042735238e+00 4.794069603208222647e-15
5.145128205128204790e+00 4.792839731652224246e-15
5.145213675213675231e+00 4.792839731652224246e-15
5.145299145299145671e+00 4.791757669022412812e-15
5.145384615384615223e+00 4.789222955126758518e-15
5.145470085470085664e+00 4.782370094846920386e-15
5.145555555555555216e+00 4.779883625022635591e-15
5.145641025641025657e+00 4.779883625022635591e-15
5.145726495726496097e+00 4.778435688948651531e-15
5.145811965811965649e+00 4.775212448325261804e-15
5.145897435897436090e+00 4.774947814128798202e-15
5.145982905982905642e+00 4.773167070546558284e-15
5.146068376068376082e+00 4.762762211770394485e-15
5.146153846153846523e+00 4.760471526914910491e-15
5.146239316239316075e+00 4.760471526914910491e-15
5.146324786324786515e+00 4.753601688666288117e-15
5.146410256410256068e+00 4.753601688666288117e-15
5.146495726495726508e+00 4.753601688666288117e-15
5.146581196581196949e+00 4.748345373636464951e-15
5.146666666666666501e+00 4.748345373636464951e-15
5.146752136752136941e+00 4.748345373636464951e-15
5.146837606837606494e+00 4.747639552665792977e-15
5.146923076923076934e+00 4.741648056051236439e-15
5.147008547008547374e+00 4.739676407472512134e-15
5.147094017094016927e+00 4.739676407472512134e-15
5.147179487179487367e+00 4.739676407472512134e-15
5.147264957264956919e+00 4.737913586858996334e-15
5.147350427350427360e+00 4.739676407472512134e-15
5.147435897435897800e+00 4.737913586858996334e-15
5.147521367521367353e+00 4.737460887363896753e-15
5.147606837606837793e+00 4.734037897661227285e-15
5.147692307692307345e+00 4.734037897661227285e-15
5.147777777777777786e+00 4.732686988311963629e-15
5.147863247863248226e+00 4.732686988311963629e-15
5.147948717948717778e+00 4.734037897661227285e-15
5.148034188034188219e+00 4.732686988311963629e-15
5.148119658119657771e+00 4.732686988311963629e-15
5.148205128205128212e+00 4.732432054108416676e-15
5.148290598290598652e+00 4.732432054108416676e-15
5.148376068376068204e+00 4.730635806542988124e-15
5.148461538461538645e+00 4.726288237728360689e-15
5.148547008547008197e+00 4.730635806542988124e-15
5.148632478632478637e+00 4.730635806542988124e-15
5.148717948717949078e+00 4.732432054108416676e-15
5.148803418803418630e+00 4.730635806542988124e-15
5.148888888888889070e+00 4.730635806542988124e-15
5.148974358974358623e+00 4.726288237728360689e-15
5.149059829059829063e+00 4.726288237728360689e-15
5.149145299145299504e+00 4.711136350645497403e-15
5.149230769230769056e+00 4.711136350645497403e-15
5.149316239316239496e+00 4.706868139958646571e-15
5.149401709401709049e+00 4.706868139958646571e-15
5.149487179487179489e+00 4.706868139958646571e-15
5.149572649572649929e+00 4.706868139958646571e-15
5.149658119658119482e+00 4.706868139958646571e-15
5.149743589743589922e+00 4.711136350645497403e-15
5.149829059829059474e+00 4.706868139958646571e-15
5.149914529914529915e+00 4.711136350645497403e-15
5.150000000000000355e+00 4.711136350645497403e-15
5.150085470085469908e+00 4.711136350645497403e-15
5.150170940170940348e+00 4.711136350645497403e-15
5.150256410256409900e+00 4.706868139958646571e-15
5.150341880341880341e+00 4.706868139958646571e-15
5.150427350427350781e+00 4.706733954643269941e-15
5.150512820512820333e+00 4.706733954643269941e-15
5.150598290598290774e+00 4.706733954643269941e-15
5.150683760683760326e+00 4.691678377403552723e-15
5.150769230769230766e+00 4.690074194838986526e-15
5.150854700854701207e+00 4.690074194838986526e-15
5.150940170940170759e+00 4.685875168586085562e-15
5.151025641025641200e+00 4.685544771098138494e-15
5.151111111111110752e+00 4.685875168586085562e-15
5.151196581196581192e+00 4.685544771098138494e-15
5.151282051282051633e+00 4.685448741007085736e-15
5.151367521367521185e+00 4.685448741007085736e-15
5.151452991452991625e+00 4.685544771098138494e-15
5.151538461538461178e+00 4.685448741007085736e-15
5.151623931623931618e+00 4.683673171361368878e-15
5.151709401709402059e+00 4.683673171361368878e-15
5.151794871794871611e+00 4.683673171361368878e-15
5.151880341880342051e+00 4.683673171361368878e-15
5.151965811965811604e+00 4.683673171361368878e-15
5.152051282051282044e+00 4.685448741007085736e-15
5.152136752136752484e+00 4.683673171361368878e-15
5.152222222222222037e+00 4.683102530538531132e-15
5.152307692307692477e+00 4.679668003782370452e-15
5.152393162393162029e+00 4.683102530538531132e-15
5.152478632478632470e+00 4.683673171361368878e-15
5.152564102564102910e+00 4.683102530538531132e-15
5.152649572649572463e+00 4.683673171361368878e-15
5.152735042735042903e+00 4.683673171361368878e-15
5.152820512820512455e+00 4.683673171361368878e-15
5.152905982905982896e+00 4.683673171361368878e-15
5.152991452991453336e+00 4.683102530538531132e-15
5.153076923076922888e+00 4.679668003782370452e-15
5.153162393162393329e+00 4.679668003782370452e-15
5.153247863247862881e+00 4.678476767505234524e-15
5.153333333333333321e+00 4.678333440310888315e-15
5.153418803418803762e+00 4.678333440310888315e-15
5.153504273504273314e+00 4.674084648404168671e-15
5.153589743589743755e+00 4.673448846105556663e-15
5.153675213675213307e+00 4.674084648404168671e-15
5.153760683760683747e+00 4.678333440310888315e-15
5.153846153846154188e+00 4.674084648404168671e-15
5.153931623931623740e+00 4.678333440310888315e-15
5.154017094017094180e+00 4.678333440310888315e-15
5.154102564102563733e+00 4.678333440310888315e-15
5.154188034188034173e+00 4.678333440310888315e-15
5.154273504273504614e+00 4.674084648404168671e-15
5.154358974358974166e+00 4.678333440310888315e-15
5.154444444444444606e+00 4.678476767505234524e-15
5.154529914529914159e+00 4.678333440310888315e-15
5.154615384615384599e+00 4.674084648404168671e-15
5.154700854700855039e+00 4.673448846105556663e-15
5.154786324786324592e+00 4.673448846105556663e-15
5.154871794871795032e+00 4.669918766237638538e-15
5.154957264957264584e+00 4.668143524046781816e-15
5.155042735042735025e+00 4.669918766237638538e-15
5.155128205128205465e+00 4.668143524046781816e-15
5.155213675213675018e+00 4.668143524046781816e-15
5.155299145299145458e+00 4.668143524046781816e-15
5.155384615384615010e+00 4.656706788954564134e-15
5.155470085470085451e+00 4.656706788954564134e-15
5.155555555555555891e+00 4.668143524046781816e-15
5.155641025641025443e+00 4.656706788954564134e-15
5.155726495726495884e+00 4.653827179655709395e-15
5.155811965811965436e+00 4.653827179655709395e-15
5.155897435897435876e+00 4.656706788954564134e-15
5.155982905982906317e+00 4.653827179655709395e-15
5.156068376068375869e+00 4.645025923312238020e-15
5.156153846153846310e+00 4.653827179655709395e-15
5.156239316239315862e+00 4.645025923312238020e-15
5.156324786324786302e+00 4.653827179655709395e-15
5.156410256410256743e+00 4.645025923312238020e-15
5.156495726495726295e+00 4.645025923312238020e-15
5.156581196581196735e+00 4.653827179655709395e-15
5.156666666666666288e+00 4.653827179655709395e-15
5.156752136752136728e+00 4.653827179655709395e-15
5.156837606837607169e+00 4.653827179655709395e-15
5.156923076923076721e+00 4.645025923312238020e-15
5.157008547008547161e+00 4.634217597746776037e-15
5.157094017094016714e+00 4.634217597746776037e-15
5.157179487179487154e+00 4.645025923312238020e-15
5.157264957264957594e+00 4.634217597746776037e-15
5.157350427350427147e+00 4.629145569473312187e-15
5.157435897435897587e+00 4.627609557209380440e-15
5.157521367521367139e+00 4.629145569473312187e-15
5.157606837606837580e+00 4.627609557209380440e-15
5.157692307692308020e+00 4.627609557209380440e-15
5.157777777777777573e+00 4.627609557209380440e-15
5.157863247863248013e+00 4.625989991527643400e-15
5.157948717948717565e+00 4.622498935964510911e-15
5.158034188034188006e+00 4.622498935964510911e-15
5.158119658119658446e+00 4.625989991527643400e-15
5.158205128205127998e+00 4.622498935964510911e-15
5.158290598290598439e+00 4.618324624738878785e-15
5.158376068376067991e+00 4.618324624738878785e-15
5.158461538461538431e+00 4.622498935964510911e-15
5.158547008547008872e+00 4.618324624738878785e-15
5.158632478632478424e+00 4.616532673743938993e-15
5.158717948717948865e+00 4.616532673743938993e-15
5.158803418803418417e+00 4.606431068883010030e-15
5.158888888888888857e+00 4.616532673743938993e-15
5.158974358974359298e+00 4.606431068883010030e-15
5.159059829059828850e+00 4.596533383787713221e-15
5.159145299145299290e+00 4.588872739389698014e-15
5.159230769230768843e+00 4.587347009520003018e-15
5.159316239316239283e+00 4.587144159056635822e-15
5.159401709401709724e+00 4.582073917735715987e-15
5.159487179487179276e+00 4.575997132953886436e-15
5.159572649572649716e+00 4.575997132953886436e-15
5.159658119658119269e+00 4.573278626899614417e-15
5.159743589743589709e+00 4.573278626899614417e-15
5.159829059829060149e+00 4.573268792849471771e-15
5.159914529914529702e+00 4.569593536561308299e-15
5.160000000000000142e+00 4.569593536561308299e-15
5.160085470085469694e+00 4.567399780992104671e-15
5.160170940170940135e+00 4.567399780992104671e-15
5.160256410256410575e+00 4.565949547967357147e-15
5.160341880341880128e+00 4.562865217722370819e-15
5.160427350427350568e+00 4.562865217722370819e-15
5.160512820512820120e+00 4.562865217722370819e-15
5.160598290598290561e+00 4.557370697487127773e-15
5.160683760683761001e+00 4.552950356148059146e-15
5.160769230769230553e+00 4.550529435963299659e-15
5.160854700854700994e+00 4.552950356148059146e-15
5.160940170940170546e+00 4.552950356148059146e-15
5.161025641025640986e+00 4.552950356148059146e-15
5.161111111111111427e+00 4.552950356148059146e-15
5.161196581196580979e+00 4.550529435963299659e-15
5.161282051282051420e+00 4.548600514543003117e-15
5.161367521367520972e+00 4.540489095079815283e-15
5.161452991452991412e+00 4.539529952495193704e-15
5.161538461538461853e+00 4.523312362756697411e-15
5.161623931623931405e+00 4.539529952495193704e-15
5.161709401709401845e+00 4.539529952495193704e-15
5.161794871794871398e+00 4.523312362756697411e-15
5.161880341880341838e+00 4.523312362756697411e-15
5.161965811965812279e+00 4.521879604537060231e-15
5.162051282051281831e+00 4.521671582960448724e-15
5.162136752136752271e+00 4.521671582960448724e-15
5.162222222222221824e+00 4.521341589221877791e-15
5.162307692307692264e+00 4.519173318466462114e-15
5.162393162393162704e+00 4.518488807309058982e-15
5.162478632478632257e+00 4.518488807309058982e-15
5.162564102564102697e+00 4.517340080820566154e-15
5.162649572649572249e+00 4.515958933564559821e-15
5.162735042735042690e+00 4.515958933564559821e-15
5.162820512820513130e+00 4.514067604452416977e-15
5.162905982905982682e+00 4.512206011324644127e-15
5.162991452991453123e+00 4.497490846748790523e-15
5.163076923076922675e+00 4.497490846748790523e-15
5.163162393162393116e+00 4.496348706538405792e-15
5.163247863247863556e+00 4.493283996101621758e-15
5.163333333333333108e+00 4.493283996101621758e-15
5.163418803418803549e+00 4.492489067368920039e-15
5.163504273504273101e+00 4.493283996101621758e-15
5.163589743589743541e+00 4.493283996101621758e-15
5.163675213675213982e+00 4.496348706538405792e-15
5.163760683760683534e+00 4.497490846748790523e-15
5.163846153846153975e+00 4.496348706538405792e-15
5.163931623931623527e+00 4.496348706538405792e-15
5.164017094017093967e+00 4.493283996101621758e-15
5.164102564102564408e+00 4.492489067368920039e-15
5.164188034188033960e+00 4.492489067368920039e-15
5.164273504273504400e+00 4.492489067368920039e-15
5.164358974358973953e+00 4.493283996101621758e-15
5.164444444444444393e+00 4.496348706538405792e-15
5.164529914529914834e+00 4.496348706538405792e-15
5.164615384615384386e+00 4.493283996101621758e-15
5.164700854700854826e+00 4.492489067368920039e-15
5.164786324786324379e+00 4.492489067368920039e-15
5.164871794871794819e+00 4.492489067368920039e-15
5.164957264957265259e+00 4.492489067368920039e-15
5.165042735042734812e+00 4.492351668581348257e-15
5.165128205128205252e+00 4.492489067368920039e-15
5.165213675213674804e+00 4.492351668581348257e-15
5.165299145299145245e+00 4.492165787882715230e-15
5.165384615384615685e+00 4.490778021792065116e-15
5.165470085470085237e+00 4.488670109984508750e-15
5.165555555555555678e+00 4.488670109984508750e-15
5.165641025641025230e+00 4.488670109984508750e-15
5.165726495726495671e+00 4.487999507510528973e-15
5.165811965811966111e+00 4.487793003498458241e-15
5.165897435897435663e+00 4.487793003498458241e-15
5.165982905982906104e+00 4.487598603440750990e-15
5.166068376068375656e+00 4.484148148828621666e-15
5.166153846153846096e+00 4.484148148828621666e-15
5.166239316239316537e+00 4.484148148828621666e-15
5.166324786324786089e+00 4.483512877603447306e-15
5.166410256410256530e+00 4.483512877603447306e-15
5.166495726495726082e+00 4.484148148828621666e-15
5.166581196581196522e+00 4.483512877603447306e-15
5.166666666666666963e+00 4.477243927791242554e-15
5.166752136752136515e+00 4.477243927791242554e-15
5.166837606837606955e+00 4.483512877603447306e-15
5.166923076923076508e+00 4.477243927791242554e-15
5.167008547008546948e+00 4.474164463573431924e-15
5.167094017094017389e+00 4.474164463573431924e-15
5.167179487179486941e+00 4.474164463573431924e-15
5.167264957264957381e+00 4.471713631725073513e-15
5.167350427350426934e+00 4.471713631725073513e-15
5.167435897435897374e+00 4.471713631725073513e-15
5.167521367521367814e+00 4.469345486023614831e-15
5.167606837606837367e+00 4.469345486023614831e-15
5.167692307692307807e+00 4.469345486023614831e-15
5.167777777777777359e+00 4.466307104384254938e-15
5.167863247863247800e+00 4.466307104384254938e-15
5.167948717948718240e+00 4.464302099221650669e-15
5.168034188034187792e+00 4.466307104384254938e-15
5.168119658119658233e+00 4.464302099221650669e-15
5.168205128205127785e+00 4.464266675318542103e-15
5.168290598290598226e+00 4.462261909829966266e-15
5.168376068376068666e+00 4.462261909829966266e-15
5.168461538461538218e+00 4.452597970759414487e-15
5.168547008547008659e+00 4.452432788559107635e-15
5.168632478632478211e+00 4.452597970759414487e-15
5.168717948717948651e+00 4.452597970759414487e-15
5.168803418803419092e+00 4.452597970759414487e-15
5.168888888888888644e+00 4.452597970759414487e-15
5.168974358974359085e+00 4.452597970759414487e-15
5.169059829059828637e+00 4.452597970759414487e-15
5.169145299145299077e+00 4.452597970759414487e-15
5.169230769230769518e+00 4.452432788559107635e-15
5.169316239316239070e+00 4.450291085111376691e-15
5.169401709401709510e+00 4.452432788559107635e-15
5.169487179487179063e+00 4.452432788559107635e-15
5.169572649572649503e+00 4.450291085111376691e-15
5.169658119658119944e+00 4.450291085111376691e-15
5.169743589743589496e+00 4.450291085111376691e-15
5.169829059829059936e+00 4.445976577261602232e-15
5.169914529914529489e+00 4.445976577261602232e-15
5.169999999999999929e+00 4.445976577261602232e-15
5.170085470085470369e+00 4.443162970579590760e-15
5.170170940170939922e+00 4.443162970579590760e-15
5.170256410256410362e+00 4.443162970579590760e-15
5.170341880341879914e+00 4.443162970579590760e-15
5.170427350427350355e+00 4.443162970579590760e-15
5.170512820512820795e+00 4.443162970579590760e-15
5.170598290598290347e+00 4.432490395259206575e-15
5.170683760683760788e+00 4.432490395259206575e-15
5.170769230769230340e+00 4.443162970579590760e-15
5.170854700854700781e+00 4.443162970579590760e-15
5.170940170940171221e+00 4.443162970579590760e-15
5.171025641025640773e+00 4.432490395259206575e-15
5.171111111111111214e+00 4.432490395259206575e-15
5.171196581196580766e+00 4.427997162730047111e-15
5.171282051282051206e+00 4.427228958771834435e-15
5.171367521367521647e+00 4.427228958771834435e-15
5.171452991452991199e+00 4.426601542694425719e-15
5.171538461538461640e+00 4.424311890943247252e-15
5.171623931623931192e+00 4.424311890943247252e-15
5.171709401709401632e+00 4.424311890943247252e-15
5.171794871794872073e+00 4.423938453305213735e-15
5.171880341880341625e+00 4.423938453305213735e-15
5.171965811965812065e+00 4.423938453305213735e-15
5.172051282051281618e+00 4.423938453305213735e-15
5.172136752136752058e+00 4.424311890943247252e-15
5.172222222222222499e+00 4.423938453305213735e-15
5.172307692307692051e+00 4.422579227797790961e-15
5.172393162393162491e+00 4.422579227797790961e-15
5.172478632478632044e+00 4.421172427838851228e-15
5.172564102564102484e+00 4.421172427838851228e-15
5.172649572649572924e+00 4.421172427838851228e-15
5.172735042735042477e+00 4.421172427838851228e-15
5.172820512820512917e+00 4.422579227797790961e-15
5.172905982905982469e+00 4.421172427838851228e-15
5.172991452991452910e+00 4.421172427838851228e-15
5.173076923076923350e+00 4.421172427838851228e-15
5.173162393162392902e+00 4.421172427838851228e-15
5.173247863247863343e+00 4.421172427838851228e-15
5.173333333333332895e+00 4.421172427838851228e-15
5.173418803418803336e+00 4.421172427838851228e-15
5.173504273504273776e+00 4.421172427838851228e-15
5.173589743589743328e+00 4.420847244499697850e-15
5.173675213675213769e+00 4.419298238704939837e-15
5.173760683760683321e+00 4.414124976133642739e-15
5.173846153846153761e+00 4.413788631010636261e-15
5.173931623931624202e+00 4.412894899238747363e-15
5.174017094017093754e+00 4.413788631010636261e-15
5.174102564102564195e+00 4.413788631010636261e-15
5.174188034188033747e+00 4.413788631010636261e-15
5.174273504273504187e+00 4.412894899238747363e-15
5.174358974358974628e+00 4.412894899238747363e-15
5.174444444444444180e+00 4.412894899238747363e-15
5.174529914529914620e+00 4.412894899238747363e-15
5.174615384615384173e+00 4.412894899238747363e-15
5.174700854700854613e+00 4.412894899238747363e-15
5.174786324786325054e+00 4.413788631010636261e-15
5.174871794871794606e+00 4.413788631010636261e-15
5.174957264957265046e+00 4.413788631010636261e-15
5.175042735042734598e+00 4.412894899238747363e-15
5.175128205128205039e+00 4.412166080709376839e-15
5.175213675213675479e+00 4.412166080709376839e-15
5.175299145299145032e+00 4.411387915268516874e-15
5.175384615384615472e+00 4.411020220478079287e-15
5.175470085470085024e+00 4.402360437977788921e-15
5.175555555555555465e+00 4.402360437977788921e-15
5.175641025641025905e+00 4.411020220478079287e-15
5.175726495726495457e+00 4.411020220478079287e-15
5.175811965811965898e+00 4.402360437977788921e-15
5.175897435897435450e+00 4.402360437977788921e-15
5.175982905982905891e+00 4.402360437977788921e-15
5.176068376068376331e+00 4.402360437977788921e-15
5.176153846153845883e+00 4.411020220478079287e-15
5.176239316239316324e+00 4.411020220478079287e-15
5.176324786324786764e+00 4.402360437977788921e-15
5.176410256410256316e+00 4.402360437977788921e-15
5.176495726495726757e+00 4.400139474292793141e-15
5.176581196581196309e+00 4.400139474292793141e-15
5.176666666666666750e+00 4.402360437977788921e-15
5.176752136752137190e+00 4.402360437977788921e-15
5.176837606837606742e+00 4.400139474292793141e-15
5.176923076923077183e+00 4.402360437977788921e-15
5.177008547008546735e+00 4.400139474292793141e-15
5.177094017094017175e+00 4.400139474292793141e-15
5.177179487179487616e+00 4.400139474292793141e-15
5.177264957264957168e+00 4.402360437977788921e-15
5.177350427350427609e+00 4.402360437977788921e-15
5.177435897435897161e+00 4.411020220478079287e-15
5.177521367521367601e+00 4.402360437977788921e-15
5.177606837606838042e+00 4.411020220478079287e-15
5.177692307692307594e+00 4.411020220478079287e-15
5.177777777777778034e+00 4.411020220478079287e-15
5.177863247863247587e+00 4.411020220478079287e-15
5.177948717948718027e+00 4.411020220478079287e-15
5.178034188034188467e+00 4.411020220478079287e-15
5.178119658119658020e+00 4.411020220478079287e-15
5.178205128205128460e+00 4.402360437977788921e-15
5.178290598290598012e+00 4.400139474292793141e-15
5.178376068376068453e+00 4.392575434895766339e-15
